id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,tags,issues
620c48b4-a3fc-43c2-b42a-e2925245cfcd,Easy Creamy Chicken Curry Recipe,indian,medium,42,easy,non_veg,Creamy Chicken Curry Recipe,indian|curry|north_indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
344ea16f-013f-46a0-a2fe-544154bc532d,Easy Creamy Chicken Curry Recipe,indian,medium,42,easy,non_veg,Creamy Chicken Curry Recipe,indian|curry|north_indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
9ba12b13-7c5c-4b2a-ad8f-9bdf8df3d8cc,Ada Pradhaman Recipe With Homemade Ada- Kerala Special Payasam Recipe,indian,medium,45,standard,vegetarian,Ada Pradhaman Recipe With Homemade Ada- Kerala Special Payasam Recipe,indian|main|south_indian|sweet|savory|non-veg,nonveg_tags_without_meat_words
8cece2d0-4c7d-459e-837c-9c87309d9cec,Almond Meal Muffins Recipe (Gluten Free and Grain Free),indian,easy,45,standard,vegetarian,Almond Meal Muffins Recipe (Gluten Free and Grain Free),indian|main|savory|non-veg|gluten_free|halal,nonveg_tags_without_meat_words
d76adba0-be2c-4391-a6ca-1a7e92399f6e,Aloo Konir Dom Recipe (Assamese Egg & Potato Curry),indian,medium,45,standard,non_veg,Aloo Konir Dom Recipe (Assamese Egg & Potato Curry),indian|curry|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
d45ea34a-88c5-4e58-864f-f3a8d8751f9e,Amritsari Fish Gravy Recipe,indian,hard,45,standard,non_veg,Amritsari Fish Gravy Recipe,indian|curry|north_indian|main|spicy|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
7f318d5c-3d2a-41be-aaeb-68eb9c75e1e7,Ande Ka Salan Recipe - Tangy Egg Masala in Peanut Gravy,indian,medium,45,standard,non_veg,Ande Ka Salan Recipe - Tangy Egg Masala in Peanut Gravy,indian|curry|north_indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|halal,nonveg_tags_without_meat_words
f8f7a4f9-5d48-4052-9d0f-c6c9f58d796a,Apricot Muesli Coffee Slice Recipe,indian,easy,45,standard,vegetarian,Apricot Muesli Coffee Slice Recipe,indian|main|sweet|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
7fc7694c-e2ef-4ee1-8729-7f10816c50eb,Asian Black Pepper Basa Fish Recipe,indian,medium,45,standard,non_veg,Asian Black Pepper Basa Fish Recipe,indian|main|spicy|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
fb2b4b7a-3dcf-414f-aba5-92cf50dbf585,Asian Shrimp And Veggie Bowl Recipe,indian,hard,45,standard,non_veg,Asian Shrimp And Veggie Bowl Recipe,indian|main|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
f5f5421b-ba33-4760-b3a3-3e111d640c51,Aubergine And Cranberry Beans Dip Recipe,indian,easy,45,standard,vegetarian,Aubergine And Cranberry Beans Dip Recipe,indian|main|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
1ab8deac-95af-47c9-8ad2-c5aa95556a34,Aubergine Layered Baked Corn Cheese Quinoa Pasta Recipe,indian,hard,45,standard,vegetarian,Aubergine Layered Baked Corn Cheese Quinoa Pasta Recipe,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
ff2d7b54-7071-4d1b-842e-f70a8b14f9c7,Bengali Style Chicken Rezala Recipe - Chicken Korma Recipe,indian,medium,45,standard,non_veg,Bengali Chicken Rezala Recipe - Chicken Korma Recipe,indian|curry|bengali|main|spicy|sweet|sour|savory|non-veg|halal,nonveg_tags_without_meat_words
21cfa10b-668d-43fd-8b04-6b62321ace87,Bengali Style Pomfret Shorshe Recipe - Pomfret In Mustard Gravy,indian,easy,45,standard,vegetarian,Bengali Pomfret Shorshe Recipe - Pomfret In Mustard Gravy,indian|curry|bengali|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
8fbc9d4e-baed-4b24-8424-4e8fae114bb8,Black Forest Cupcake Recipe,indian,hard,45,standard,vegetarian,Black Forest Cupcake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
ec053815-10a8-42a5-897b-d8aeaa99257a,"Bread Boats Recipe Filled With Spinach, Eggs And Sandwich Spread",indian,easy,45,standard,non_veg,"Bread Boats Recipe Filled With Spinach, Eggs And Sandwich Spread",indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
fffac5f2-d4fa-43b4-abe2-f4ce7852e2d2,Butter Chicken Recipe - The Classic Indian Chicken Gravy,indian,easy,45,standard,non_veg,Butter Chicken Recipe - The Classic Indian Chicken Gravy,indian|curry|north_indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
3b2fe0d8-32ad-4267-ab36-9e12267e7564,Cantonese Chicken With Mushrooms Recipe,indian,hard,45,standard,non_veg,Cantonese Chicken With Mushrooms Recipe,indian|main|spicy|sweet|sour|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
0cc1324a-8d90-41d4-9b65-6f137447cf2e,Caramelised Onion Rosemary Chicken Recipe,indian,hard,45,standard,non_veg,Caramelised Onion Rosemary Chicken Recipe,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
9c0ce2d0-f980-4e50-9237-8837c96837f8,Cauliflower Tortilla Recipe,indian,medium,45,standard,vegetarian,Cauliflower Tortilla Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
8b0714c6-6081-43c2-921f-d7da37464294,Chettinad Prawn Curry Recipe,indian,hard,45,standard,non_veg,Chettinad Prawn Curry Recipe,indian|curry|south_indian|main|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
cf53c1d0-60bf-4b76-a79b-dfa225d6201a,Chewy Strawberry Muesli Oats Cookie Recipe,indian,easy,45,standard,vegetarian,Chewy Strawberry Muesli Oats Cookie Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
6065ce08-bb9e-4571-add7-755416b2d501,Chicken And Basil Quiche Recipe,indian,hard,45,standard,non_veg,Chicken And Basil Quiche Recipe,indian|main|spicy|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
472fd474-394c-490e-9968-71b08910033f,Chicken Bánh Mì Recipe - Vietnamese Grilled Chicken Sandwich,indian,medium,45,standard,non_veg,Chicken Bánh Mì Recipe - Vietnamese Grilled Chicken Sandwich,indian|main|spicy|sweet|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
7709f252-8b68-4884-a34e-422cec32707b,Chicken In Lemon Butter Sauce Recipe,indian,easy,45,standard,non_veg,Chicken In Lemon Butter Sauce Recipe,indian|main|spicy|sour|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
82e8731a-3207-4936-abc9-54ddd9a8e10b,Chicken Meatball Tacos Recipe,indian,hard,45,standard,non_veg,Chicken Meatball Tacos Recipe,indian|main|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
45ec764e-b013-490d-883e-f122a037b408,Chicken Meatballs In A Makhni Gravy Recipe,indian,hard,45,standard,non_veg,Chicken Meatballs In A Makhni Gravy Recipe,indian|curry|north_indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
649a17a6-c038-4b98-bbfc-b25413460ad1,Chicken Yakisoba Recipe - Japanese Noodles,indian,hard,45,standard,non_veg,Chicken Yakisoba Recipe - Japanese Noodles,indian|main|spicy|sweet|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
1b4a6e13-ebe9-4983-8181-87b4ccd04048,Chingiri Paturi Recipe,indian,medium,45,standard,vegetarian,Chingiri Paturi Recipe,indian|main|bengali|spicy|sour|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
7cfa5780-ad9e-48fe-aa66-d0f391a01b37,Chocolate Chip Cookies With Coconut Recipe,indian,easy,45,standard,vegetarian,Chocolate Chip Cookies With Coconut Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
2b4a6c71-ff3b-4c24-a991-c892402ab96c,Chocolate Chip Scone Recipe,indian,medium,45,standard,vegetarian,Chocolate Chip Scone Recipe,indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
c20569e0-c64f-4de8-b76f-50c15e9bdfcc,Coorgi Style Chicken Curry Recipe,indian,hard,45,standard,non_veg,Coorgi Chicken Curry Recipe,indian|curry|main|spicy|sweet|savory|non-veg|gluten_free|dairy_free|nut_free,nonveg_tags_without_meat_words
c29ff0fa-d3fa-40f4-b4d3-4211f3ad0dab,Coriander Garlic Baked Chicken Recipe,indian,easy,45,standard,non_veg,Coriander Garlic Baked Chicken Recipe,indian|main|spicy|savory|non-veg|gluten_free|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
d1588de2-843f-4993-a7ac-d6c6d54341fa,Creamy Potato Egg Salad Recipe with Herbs,indian,medium,45,standard,non_veg,Creamy Potato Egg Salad Recipe with Herbs,indian|main|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
7d5674f6-f7b5-4305-9fe1-883d1d6d7a01,Creme Caramel Flan Recipe (Caramel Custard),indian,medium,45,standard,vegetarian,Creme Caramel Flan Recipe (Caramel Custard),indian|main|sweet|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
f10b4169-ee30-48f8-93df-a9c0264172e4,Crunchy Fish Tacos - Perfect Mexican Appetizer,indian,hard,45,standard,non_veg,Crunchy Fish Tacos - Perfect Mexican Appetizer,indian|main|spicy|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
193108c9-1bc0-4d67-81df-a48a429a97bc,Delicious Breakfast Anda Ghotala Recipe With Butter Pav,indian,hard,45,standard,vegetarian,Delicious Breakfast Anda Ghotala Recipe With Butter Pav,indian|main|north_indian|spicy|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
0114ab71-835a-4a53-90d1-06e8310ee57a,Delicious Skillet Plum Cake Recipe,indian,medium,45,standard,vegetarian,Delicious Skillet Plum Cake Recipe,indian|main|sweet|savory|non-veg|halal,nonveg_tags_without_meat_words
1c3f4ad2-92e8-42eb-99e9-e164412ed535,Dhania Murgh Makhani Recipe,indian,medium,45,standard,vegetarian,Dhania Murgh Makhani Recipe,indian|main|north_indian|spicy|sour|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
75653cfe-7198-4b01-ae34-ce7299419406,Egg Pakora Recipe - Egg Fritters,indian,easy,45,standard,non_veg,Egg Pakora Recipe - Egg Fritters,indian|snack|spicy|savory|non-veg|dairy_free|nut_free|halal,nonveg_tags_without_meat_words
23133aa3-c272-41ce-a120-dfe9cc10a7c8,Eggless Baked Chocolate Chip Coins Recipe,indian,medium,45,standard,non_veg,Eggless Baked Chocolate Chip Coins Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
c2002837-8ee0-4bc2-8035-b87f5f13dc5e,Eggless Chocolate Chip And Honey Cookies Recipe,indian,easy,45,standard,non_veg,Eggless Chocolate Chip And Honey Cookies Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
90605f2b-9407-47b9-b6d5-6518a4885c40,Eggless Christmas Tree Chocolate Cookies Recipe,indian,medium,45,standard,non_veg,Eggless Christmas Tree Chocolate Cookies Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
5ca828b2-a394-4732-bf3f-9fff59531bcb,Eggless Marble Cake Recipe,indian,medium,45,standard,non_veg,Eggless Marble Cake Recipe,indian|main|sweet|savory|non-veg|nut_free|halal,nonveg_tags_without_meat_words
0efedada-3845-4902-b8bd-8bedf45b863b,Eggless Orange and Apple Ice Cream Recipe,indian,easy,45,standard,non_veg,Eggless Orange and Apple Ice Cream Recipe,indian|main|sweet|savory|non-veg|gluten_free|nut_free|halal,nonveg_tags_without_meat_words
