id,title,cuisine,difficulty,total_time,variant_type,protein_type,base_recipe,issues
52b841ff-c82a-4f58-b37f-4de6a681bda1,Muesli Olive Oil Rusk Recipe,indian,hard,80,standard,vegetarian,Muesli Olive Oil Rusk Recipe,quick_keyword_but_long_total_time
2486cb68-94b3-4bdd-bbf3-d5ad179f3f6e,Oatmeal Cherry Cookies Recipe,indian,medium,80,standard,vegetarian,Oatmeal Cherry Cookies Recipe,quick_keyword_but_long_total_time
a71240bc-708a-4c7a-ab73-91b9537c3b1f,Odia Style Chuin Aloo Besara Recipe-Potato & Drumsticks Fry In Mustard Paste,indian,medium,80,standard,vegetarian,Odia Chuin Aloo Besara Recipe-Potato & Drumsticks Fry In Mustard Paste,quick_keyword_but_long_total_time
17968963-7ac8-4574-807d-4b1bbfcbdaa0,Oriya Style Parval Sabzi (Recipe In Hindi),indian,hard,80,standard,vegetarian,Oriya Parval Sabzi (Recipe In Hindi),quick_keyword_but_long_total_time
d644dbd0-71bc-412c-bfdd-86dcd068be4e,Paneer Broccoli Soya Ghee Roast Pockets Recipe,indian,hard,80,standard,vegetarian,Paneer Broccoli Soya Ghee Roast Pockets Recipe,quick_keyword_but_long_total_time
04d2be1c-202d-4fee-ae6f-254b94aa511a,Puran Poli Recipe | Gujarati & Maharastrian | Sweet Spiced Stuffed Paratha With Jaggery,indian,hard,80,standard,vegetarian,Puran Poli Recipe | Gujarati & Maharastrian | Sweet Spiced Stuffed Paratha With Jaggery,quick_keyword_but_long_total_time
58892473-2fb2-40af-a3f0-eeb6649fb8ca,Quick & Easy Apple Cake Recipe,indian,medium,80,quick,vegetarian,& Apple Cake Recipe,quick_keyword_but_long_total_time
d1efa507-aa4e-40e4-b95a-9e9198bf3509,Quinoa Chocolate Carrot Cake Recipe,indian,hard,80,standard,vegetarian,Quinoa Chocolate Carrot Cake Recipe,quick_keyword_but_long_total_time
4d2915c8-2778-4938-8cdd-3d3b9ef11a03,Rosemary And Thyme Chicken Recipe,indian,medium,80,standard,non_veg,Rosemary And Thyme Chicken Recipe,quick_keyword_but_long_total_time
2efc0c2e-2e46-4a9f-85ae-cad3aff81a38,Spicy Aloo Naan Recipe,indian,hard,80,standard,vegetarian,Spicy Aloo Naan Recipe,quick_keyword_but_long_total_time
d6989a2b-b8a3-447d-8796-88bd39e9612c,Stuffed Palak Paneer Paratha,indian,medium,80,standard,vegetarian,Stuffed Palak Paneer Paratha,quick_keyword_but_long_total_time
18d6a5d6-f1f4-47e4-8333-bb04833604fc,Telangana Style Barada Palya Recipe - Chana Dal Dry Sabzi,indian,hard,80,standard,vegetarian,Telangana Barada Palya Recipe - Chana Dal Dry Sabzi,quick_keyword_but_long_total_time
723d3b15-5e8d-4c81-9bed-795b280e4a48,Thalassery Chicken Biriyani Recipe,indian,hard,80,standard,non_veg,Thalassery Chicken Biriyani Recipe,quick_keyword_but_long_total_time
fd98655c-dc75-4235-b9b7-8d0c36956dac,Tofu Fried Rice Recipe,indian,hard,80,standard,vegetarian,Tofu Fried Rice Recipe,quick_keyword_but_long_total_time
0b85acd4-d9e2-431b-88b6-e55724cc8af3,Baked Cauliflower Samosa Recipe,indian,hard,85,standard,vegetarian,Baked Cauliflower Samosa Recipe,quick_keyword_but_long_total_time
b1aaa459-4b1b-496e-be2f-852ab004a48b,Brownie Butter Cake Recipe,indian,medium,85,standard,vegetarian,Brownie Butter Cake Recipe,quick_keyword_but_long_total_time
686f5257-2c04-4ba9-b161-4aaf70adaa54,Cheese and Spinach Tart Recipe,indian,medium,85,standard,vegetarian,Cheese and Spinach Tart Recipe,quick_keyword_but_long_total_time
747345d2-27a7-4f3f-91fa-d1b4ccfd2bde,Chicken Shawarma Recipe,indian,hard,85,standard,non_veg,Chicken Shawarma Recipe,quick_keyword_but_long_total_time
ab67a0d3-46e6-411e-b4bf-0e73b2bbab90,Eggless Spiced Carrot Olive Cake Recipe,indian,hard,85,standard,non_veg,Eggless Spiced Carrot Olive Cake Recipe,quick_keyword_but_long_total_time
ace9f417-5349-447d-8fab-8fb2a68b120f,Fulkopir Paturi Recipe,indian,hard,85,standard,vegetarian,Fulkopir Paturi Recipe,quick_keyword_but_long_total_time
bf9013e0-a094-49fd-a482-8e989ede7963,Greek Style Vegan Moussaka Recipe,indian,hard,85,standard,vegetarian,Greek Vegan Moussaka Recipe,quick_keyword_but_long_total_time
5afe2e69-312c-4da2-81cf-2cf77005bf85,Healthy Fulkopir Paturi Recipe (Bengali Style Cauliflower Dumplings),indian,hard,85,standard,vegetarian,Healthy Fulkopir Paturi Recipe (Bengali Cauliflower Dumplings),quick_keyword_but_long_total_time
0348f11f-804f-4af6-810d-7547836e537b,Maharashtrian Style Semolina and Yogurt Cake Recipe,indian,medium,85,standard,vegetarian,Maharashtrian Semolina and Yogurt Cake Recipe,quick_keyword_but_long_total_time
d6f81574-5935-4a22-84b6-f79677c143f0,Mexican Inspired Vegetarian Oven Roasted Stuffed Pepper Recipe,indian,hard,85,standard,vegetarian,Mexican Inspired Vegetarian Oven Roasted Stuffed Pepper Recipe,quick_keyword_but_long_total_time
35ae098d-8cd6-4861-afc4-402628c2a8a9,Moroccan Harira Recipe (Thick Soup With Chickpeas & Masoor Dal),indian,hard,85,standard,vegetarian,Moroccan Harira Recipe (Thick Soup With Chickpeas & Masoor Dal),quick_keyword_but_long_total_time
7d52bbeb-0b3b-4b48-a0d1-1d0710774fef,Mushrooms And Zucchini Puffs Recipe,indian,hard,85,standard,vegetarian,Mushrooms And Zucchini Puffs Recipe,quick_keyword_but_long_total_time
f0b14d1e-aaef-4a93-b6b6-cd02bb9ee0cf,Shehenshahi Parsi Keema Pulao Recipe,indian,hard,85,standard,vegetarian,Shehenshahi Parsi Keema Pulao Recipe,quick_keyword_but_long_total_time
b4fd2d43-84f8-4c63-8325-26d1e1f2b81e,Sweet Pongal With Thai Jasmine Rice And Palm Sugar Recipe,indian,medium,85,standard,vegetarian,Sweet Pongal With Thai Jasmine Rice And Palm Sugar Recipe,quick_keyword_but_long_total_time
dc9ca365-53af-4b65-b58a-0e98e60b9af7,Turkish Pide Recipe - Crusty Bread with Sesame Seeds,indian,medium,85,standard,vegetarian,Turkish Pide Recipe - Crusty Bread with Sesame Seeds,quick_keyword_but_long_total_time
cd4bd203-df78-425a-9a7a-bccae77289dd,Eggless Date & Walnut Oatmeal Cake Recipe,indian,medium,89,standard,non_veg,Eggless Date & Walnut Oatmeal Cake Recipe,quick_keyword_but_long_total_time
21dac8ad-f656-4704-aad4-90db0651996b,Almond Butter & Fig Muesli Bar Recipe,indian,medium,90,standard,vegetarian,Almond Butter & Fig Muesli Bar Recipe,quick_keyword_but_long_total_time
39af60be-9141-4be7-bc90-728b4552e88c,Angoori Rasmalai Recipe,indian,hard,90,standard,vegetarian,Angoori Rasmalai Recipe,quick_keyword_but_long_total_time
4c968b75-1f57-4fe8-9847-66c23ecd2f2c,Baked Fish In Coconut Milk Recipe,indian,hard,90,standard,non_veg,Baked Fish In Coconut Milk Recipe,quick_keyword_but_long_total_time
6f1c15b2-a70b-4269-ae74-ebae9a626902,Basbousa Recipe With Egg,indian,hard,90,standard,non_veg,Basbousa Recipe With Egg,quick_keyword_but_long_total_time
261b274a-e442-4d9d-b3db-c4c526e51ed0,Bengaluru Style Brinjal Gravy Recipe - For Biryani,indian,hard,90,standard,vegetarian,Bengaluru Brinjal Gravy Recipe - For Biryani,quick_keyword_but_long_total_time
ff869556-bd85-4685-a835-23fe803d0e84,Carrot Chutney Recipe,indian,medium,90,standard,vegetarian,Carrot Chutney Recipe,quick_keyword_but_long_total_time
1475bc2a-10c8-43aa-bc68-6a115e323ec1,Chicken & Bell Pepper Skewers Recipe,indian,hard,90,standard,non_veg,Chicken & Bell Pepper Skewers Recipe,quick_keyword_but_long_total_time
da6bb58f-397e-4100-aceb-b0b5b5011a9c,Chicken Barbecue Pizza Recipe,indian,hard,90,standard,non_veg,Chicken Barbecue Pizza Recipe,quick_keyword_but_long_total_time
f8f7f3f0-f0c8-4742-ac1b-76f96598314e,Chicken Teriyaki Rice Bowl Recipe,indian,hard,90,standard,non_veg,Chicken Teriyaki Rice Bowl Recipe,quick_keyword_but_long_total_time
41a833c1-11ce-40ea-9758-3304e8433cfe,Coffee Chocolate Truffles Recipe,indian,hard,90,standard,vegetarian,Coffee Chocolate Truffles Recipe,quick_keyword_but_long_total_time
22b58e67-c607-48de-9b30-78a31dbd32d4,Creamy Phirni Recipe - North Indian Rice Pudding,indian,medium,90,standard,vegetarian,Creamy Phirni Recipe - North Indian Rice Pudding,quick_keyword_but_long_total_time
095dc5ed-b072-4511-a991-df0096c35318,Eggless Traditional Christmas Cake Recipe - Vegan Options,indian,hard,90,traditional,non_veg,Eggless Christmas Cake Recipe - Vegan Options,quick_keyword_but_long_total_time
7df3648f-ab70-4e62-9f79-b6a802f59b46,Gujarati Biraj Recipe - Saffron Flavored Sweet Lentil Rice With Dry Fruits & Coconut,indian,medium,90,standard,vegetarian,Gujarati Biraj Recipe - Saffron Flavored Sweet Lentil Rice With Dry Fruits & Coconut,quick_keyword_but_long_total_time
b6f7aa0a-2fd6-49f3-b480-245f868bb1ee,Homemade Butter Naan Recipe - Soft Yogurt Bread,indian,hard,90,standard,vegetarian,Homemade Butter Naan Recipe - Soft Yogurt Bread,quick_keyword_but_long_total_time
2b37b127-4428-441e-ad80-ffe1e767f018,Hyderabad Soy Biryani Recipe With Vegetables & Palak,indian,hard,90,standard,vegetarian,Hyderabad Soy Biryani Recipe With Vegetables & Palak,quick_keyword_but_long_total_time
b5f035b3-6fac-4112-bb02-691acd2fd407,Indian Festive Sweet Rice And Jamun Bhog Recipe,indian,medium,90,standard,vegetarian,Indian Festive Sweet Rice And Jamun Bhog Recipe,quick_keyword_but_long_total_time
c3d80dbf-ccc3-4989-8e57-aaa43b8b5e3f,Kathal Biryani Recipe- Raw Jackfruit Biryani Topped with Caramelised Onions,indian,hard,90,standard,vegetarian,Kathal Biryani Recipe- Raw Jackfruit Biryani Topped with Caramelised Onions,quick_keyword_but_long_total_time
6e092324-73a9-414e-b4e4-3fe8b74d36ba,Kerala Cherupayar Curry Recipe (Green Moong and Yellow Moong Dal Recipe),indian,medium,90,standard,vegetarian,Kerala Cherupayar Curry Recipe (Green Moong and Yellow Moong Dal Recipe),quick_keyword_but_long_total_time
ef9f3dbd-89e6-4fda-a563-a14fdd7f1728,Khatte Chole Recipe - A Delicious North Indian Chana Masala,indian,hard,90,standard,vegetarian,Khatte Chole Recipe - A Delicious North Indian Chana Masala,quick_keyword_but_long_total_time
53b7b34f-4c96-4152-b953-9bfdec59ad10,Laal Maas Biryani Recipe,indian,hard,90,standard,vegetarian,Laal Maas Biryani Recipe,quick_keyword_but_long_total_time
edf9a14a-5b8b-4d85-ab73-b24ba41e51ed,Lal Mas Biryani Recipe - Laal Maas Biryani Recipe,indian,hard,90,standard,vegetarian,Lal Mas Biryani Recipe - Laal Maas Biryani Recipe,quick_keyword_but_long_total_time
922328e0-6279-418e-b45b-e8c3c9581084,Mango & Lemon Bar Recipe,indian,hard,90,standard,vegetarian,Mango & Lemon Bar Recipe,quick_keyword_but_long_total_time
fb9f9415-2945-454e-9ca0-0a95d6ffbc71,Mango Greek Yogurt Cheesecake with Muesli Crumble Recipe,indian,medium,90,standard,vegetarian,Mango Greek Yogurt Cheesecake with Muesli Crumble Recipe,quick_keyword_but_long_total_time
4ad33002-dd05-46bc-850f-cdd31fed5318,Mutton Dum Biryani Recipe,indian,hard,90,standard,non_veg,Mutton Dum Biryani Recipe,quick_keyword_but_long_total_time
f3359b74-b6b5-456f-b0e8-128ba05bc882,North Arcot Special Thavalai Dosai Recipe,indian,medium,90,standard,vegetarian,North Arcot Special Thavalai Dosai Recipe,quick_keyword_but_long_total_time
df0f5ed1-eef7-4704-8512-1d279e9902db,Paneer I Pizza Recipe,indian,hard,90,standard,vegetarian,Paneer I Pizza Recipe,quick_keyword_but_long_total_time
a33aa381-5212-4148-a599-98bb1b4446e6,Parsi Lagan Nu Custard Recipe,indian,medium,90,standard,vegetarian,Parsi Lagan Nu Custard Recipe,quick_keyword_but_long_total_time
31ef2831-e4f4-435c-bb44-b39fcb8f7aee,Pitor Ki Sabzi Recipe,indian,hard,90,standard,vegetarian,Pitor Ki Sabzi Recipe,quick_keyword_but_long_total_time
4ef1fe57-d193-484a-a85a-01c994d66ada,Red Bean Mexican Burrito Bowl Recipe - Roz Ka Khana With Figaro Olive Oil,indian,hard,90,standard,vegetarian,Red Bean Mexican Burrito Bowl Recipe - Roz Ka Khana With Figaro Olive Oil,quick_keyword_but_long_total_time
7c2bc37a-856d-457e-8a30-fc5d4b166ec8,Soya Granule Samosa Recipe - Perfect Evening Snack,indian,hard,90,standard,vegetarian,Soya Granule Samosa Recipe - Perfect Evening Snack,quick_keyword_but_long_total_time
8dc4f89a-e4d8-4357-98e3-d5ccc934dbae,Spinach Ricotta Stuffed Ravioli Recipe Tossed In Cheesy Pumpkin Sauce,indian,hard,90,standard,vegetarian,Spinach Ricotta Stuffed Ravioli Recipe Tossed In Cheesy Pumpkin Sauce,quick_keyword_but_long_total_time
ad28efd8-ee17-4649-8fb1-a4a7dc6d136b,Tandoori Mayonnaise Chicken Cigar Recipe,indian,hard,90,standard,non_veg,Tandoori Mayonnaise Chicken Cigar Recipe,quick_keyword_but_long_total_time
07092a8a-f270-4b93-a9bb-80114756caec,Tangy Tomato Pie Tart Recipe,indian,hard,90,standard,vegetarian,Tangy Tomato Pie Tart Recipe,quick_keyword_but_long_total_time
a61e7c06-49fd-47e9-971b-6cd4842bdaea,Vegetarian Chinese Sizzler With Noodles & Momos Recipe,indian,hard,90,standard,vegetarian,Vegetarian Chinese Sizzler With Noodles & Momos Recipe,quick_keyword_but_long_total_time
74d67a93-c751-4756-991a-4e346fd6af8b,Whole Wheat Eggless Cinnamon & Raisin Swirl Bread Recipe,indian,hard,90,standard,non_veg,Whole Wheat Eggless Cinnamon & Raisin Swirl Bread Recipe,quick_keyword_but_long_total_time
25c3c407-1bf1-4341-9b17-80e1ed92aa39,Canadian Egg Free Butter Tart Recipe (Eggless),indian,hard,95,standard,non_veg,Canadian Egg Free Butter Tart Recipe (Eggless),quick_keyword_but_long_total_time
7d2a8152-e60d-46d0-aaab-ef058d9d1bfc,Chicken Cooked in Banana Leaves Recipe,indian,hard,95,standard,non_veg,Chicken Cooked in Banana Leaves Recipe,quick_keyword_but_long_total_time
a6ca108e-1929-4dd7-b12c-381217d1e8f6,Chocolate And Salted Caramel Tart Recipe,indian,hard,95,standard,vegetarian,Chocolate And Salted Caramel Tart Recipe,quick_keyword_but_long_total_time
30810a05-a493-4b22-aa3e-05bde8cc6f0f,Prawn Masala Kozhukattai Recipe - Prawn Masala Dumplings,indian,hard,95,standard,non_veg,Prawn Masala Kozhukattai Recipe - Prawn Masala Dumplings,quick_keyword_but_long_total_time
746b7dd9-912b-4109-8721-9ef5db41c04f,Spicy Neer Dosa Recipe,indian,hard,95,standard,vegetarian,Spicy Neer Dosa Recipe,quick_keyword_but_long_total_time
0b471f7a-0cb9-4404-b11a-d09e408bb16f,Apple Carrot Sweet Potato Soup With Garam Masala Roasted Chickpeas Recipe,indian,hard,100,standard,vegetarian,Apple Carrot Sweet Potato Soup With Garam Masala Roasted Chickpeas Recipe,quick_keyword_but_long_total_time
fe66655e-3876-470c-9138-66167bbf2219,Bacon Quiche Tart Recipe,indian,hard,100,standard,vegetarian,Bacon Quiche Tart Recipe,quick_keyword_but_long_total_time
371044aa-7718-4188-8a5a-fd15284dc6fe,Calcutta Style Chicken Biryani Recipe,indian,hard,100,standard,non_veg,Calcutta Chicken Biryani Recipe,quick_keyword_but_long_total_time
e5eb916b-bfbf-4ff2-9d0c-b95b604fc43e,Chinese style Black Sesame Nai Huang Bao Recipe (Steamed Custard Buns),indian,hard,100,standard,vegetarian,Chinese Black Sesame Nai Huang Bao Recipe (Steamed Custard Buns),quick_keyword_but_long_total_time
c02baca7-98c3-4ce7-99f5-c3f6b65894bc,Classic New York Style Cheesecake Recipe,indian,medium,100,standard,vegetarian,Classic New York Cheesecake Recipe,quick_keyword_but_long_total_time
7c063d3e-c278-4f44-8e82-631d157e455f,Delicious Methi Chicken Curry - Murgh Methi Curry Recipe,indian,hard,100,standard,non_veg,Delicious Methi Chicken Curry - Murgh Methi Curry Recipe,quick_keyword_but_long_total_time
abc54829-2aa5-463e-8f99-7d382315676f,French Onion Tart Recipe,indian,hard,100,standard,vegetarian,French Onion Tart Recipe,quick_keyword_but_long_total_time
800ad6ba-60e3-4fbd-97cd-306961181473,Italian Baked Eggplant in Tomato & Parmesan - Melanzane alla Parmigiana Recipe,indian,hard,100,standard,non_veg,Italian Baked Eggplant in Tomato & Parmesan - Melanzane alla Parmigiana Recipe,quick_keyword_but_long_total_time
eb76e4de-bbd1-4935-b59d-972b26943dc4,Kolkata Chicken Chaap Recipe  - Slow Cooked Chicken Legs,indian,hard,100,standard,non_veg,Kolkata Chicken Chaap Recipe - Slow Cooked Chicken Legs,quick_keyword_but_long_total_time
e695528b-3f18-441e-83aa-917aee1079fb,One Pot Creamy Spinach Lentils Recipe,indian,medium,100,standard,vegetarian,One Pot Creamy Spinach Lentils Recipe,quick_keyword_but_long_total_time
6fd12ad5-dc7b-4599-b46e-3bc489581e9e,Pathare Prabhu Roath Recipe (Semolina Cake),indian,medium,100,standard,vegetarian,Pathare Prabhu Roath Recipe (Semolina Cake),quick_keyword_but_long_total_time
c6338e45-c297-43b4-9e7b-48163bbfb987,Potato Stuffed Dal Dhokli Recipe,indian,hard,100,standard,vegetarian,Potato Stuffed Dal Dhokli Recipe,quick_keyword_but_long_total_time
1329253d-f372-4195-9933-c842f65a1cc5,Rajasthani Dal Bati Churma Recipe | Dhaba Style recipe,indian,hard,100,standard,vegetarian,Rajasthani Dal Bati Churma Recipe | Dhaba recipe,quick_keyword_but_long_total_time
44d44647-aad4-4550-97f5-c8bf65a42e2a,South Indian Grilled Fish With Spicy Fusion Sauce Recipe,indian,hard,100,standard,non_veg,South Indian Grilled Fish With Spicy Fusion Sauce Recipe,quick_keyword_but_long_total_time
c0be5e23-11cb-472f-a61e-d5446b61ecb8,Spicy Egg Biryani Recipe with Figaro Olive Oil,indian,hard,100,standard,non_veg,Spicy Egg Biryani Recipe with Figaro Olive Oil,quick_keyword_but_long_total_time
8d53c240-6897-4021-ad76-c376330b300e,Spinach Paneer Kofta Curry Recipe,indian,hard,100,standard,vegetarian,Spinach Paneer Kofta Curry Recipe,quick_keyword_but_long_total_time
ef1f7b06-3962-4565-9de2-907797cdd57f,Stuffed Bun With Veggies Recipe,indian,hard,100,standard,non_veg,Stuffed Bun With Veggies Recipe,quick_keyword_but_long_total_time
a25fedd6-5fb6-47b1-84c6-8c7144daf91c,Tandoori Chicken Crostini Recipe,indian,hard,100,standard,non_veg,Tandoori Chicken Crostini Recipe,quick_keyword_but_long_total_time
97eb4c34-b259-44ec-b2cc-c6f4a563a611,Thengai Poornam Kozhukattai & Uppu Kozhukattai Recipe,indian,hard,100,standard,vegetarian,Thengai Poornam Kozhukattai & Uppu Kozhukattai Recipe,quick_keyword_but_long_total_time
957d1741-457f-434c-85a1-2c35e907b145,Zesty Fish Quiche Recipe Flavored With Cheesy Garlic Mayo,indian,hard,100,standard,non_veg,Zesty Fish Quiche Recipe Flavored With Cheesy Garlic Mayo,quick_keyword_but_long_total_time
844ed75f-2d37-4e5d-a149-980833ae7405,Cajun Kidney beans Rice With Soya Chunks Recipe,indian,hard,105,standard,vegetarian,Cajun Kidney beans Rice With Soya Chunks Recipe,quick_keyword_but_long_total_time
d63533ca-2591-4088-9d79-5a81e285f18a,Chocolate Salted Caramel Tart Recipe,indian,hard,105,standard,vegetarian,Chocolate Salted Caramel Tart Recipe,quick_keyword_but_long_total_time
98d7f816-476a-4c38-9df9-8483047e15cf,Goan Style Chicken Galinha Cafreal Recipe,indian,medium,105,standard,non_veg,Goan Chicken Galinha Cafreal Recipe,quick_keyword_but_long_total_time
f0392d0d-4b8a-49e9-b491-55334caa5849,Goan Style Frango Vera Recipe - Chicken Vera,indian,medium,105,standard,non_veg,Goan Frango Vera Recipe - Chicken Vera,quick_keyword_but_long_total_time
e350aabb-28da-44e3-9c51-733d36d49c44,Muesli Chia Seeds Kaiser Roll Recipe - Hard Roll Recipe,indian,hard,105,standard,vegetarian,Muesli Chia Seeds Kaiser Roll Recipe - Hard Roll Recipe,quick_keyword_but_long_total_time
c5b52dfc-56d4-4601-a8c4-18fdd381feb6,Murgh Musallam Recipe - Masala Roasted Chicken,indian,hard,105,standard,non_veg,Murgh Musallam Recipe - Masala Roasted Chicken,quick_keyword_but_long_total_time
39972182-6bd1-434c-af70-59bbe17e69f4,Nimki Aloo Anardana Curry Recipe - Potato And Nimki Curry,indian,hard,105,standard,vegetarian,Nimki Aloo Anardana Curry Recipe - Potato And Nimki Curry,quick_keyword_but_long_total_time
ec320ac0-7bdf-4c8e-9948-c18b2ee7813b,Spinach & Paneer Cornmeal Roll Recipe,indian,hard,105,standard,vegetarian,Spinach & Paneer Cornmeal Roll Recipe,quick_keyword_but_long_total_time
06a48aef-30ec-45ef-9617-14beae5c6c88,Sprouted Moong Dhokla Recipe,indian,hard,105,standard,vegetarian,Sprouted Moong Dhokla Recipe,quick_keyword_but_long_total_time
b326b7ed-15a1-4213-a8ed-a6e7030afa8f,Traditional Bihari Litti Chokha Recipe,indian,hard,105,traditional,vegetarian,Bihari Litti Chokha Recipe,quick_keyword_but_long_total_time
1ab06a26-e60d-46ce-bb48-d9f68e8d2f09,Vegetable Tartlets Recipe,indian,hard,105,standard,vegetarian,Vegetable Tartlets Recipe,quick_keyword_but_long_total_time
477f2ffe-3214-40a4-9169-3653c6cc8b22,Barnyard Millet Bisi Bele Bath Recipe,indian,hard,110,standard,vegetarian,Barnyard Millet Bisi Bele Bath Recipe,quick_keyword_but_long_total_time
e200f811-3b96-4936-9c4b-7519e9542664,Eggless Devil's Food Cake Recipe,indian,hard,110,standard,non_veg,Eggless Devil's Food Cake Recipe,quick_keyword_but_long_total_time
3b3f1c0a-cd52-4ef6-943e-f56b92ebc23a,Himachali Mutton Rara Recipe,indian,hard,110,standard,non_veg,Himachali Mutton Rara Recipe,quick_keyword_but_long_total_time
4ed9bfc5-c466-4eb2-b90f-503c268cc994,Paya Curry Recipe | Lamb Trotters,indian,hard,110,standard,non_veg,Paya Curry Recipe | Lamb Trotters,quick_keyword_but_long_total_time
b9bd16e4-26bb-4197-b12f-bd9770c67c1f,Rustic Cottage Pie With Mushroom Sauce Recipe,indian,hard,110,standard,vegetarian,Rustic Cottage Pie With Mushroom Sauce Recipe,quick_keyword_but_long_total_time
90ee41ab-535b-49c5-97cd-9a9836661801,Arabian Chicken Mandi Recipe -Yemeni Style Rice & Chicken,indian,hard,120,standard,non_veg,Arabian Chicken Mandi Recipe -Yemeni Rice & Chicken,quick_keyword_but_long_total_time
bc58c089-a77c-49c3-8ae1-da4d9aeec14a,Attukal Mochai Kuzhambu Recipe-Mutton Leg & Field Beans Gravy,indian,hard,120,standard,non_veg,Attukal Mochai Kuzhambu Recipe-Mutton Leg & Field Beans Gravy,quick_keyword_but_long_total_time
c4948f11-d048-4d03-a75f-87e29ecf7e95,Choco Swirl Cookies Recipe (Eggless Choco Pinwheel Cookies),indian,medium,120,standard,non_veg,Choco Swirl Cookies Recipe (Eggless Choco Pinwheel Cookies),quick_keyword_but_long_total_time
7b2d74f3-e4f6-4628-a27e-5792601d52b8,Chocolate Ganache Tart Recipe,indian,medium,120,standard,vegetarian,Chocolate Ganache Tart Recipe,quick_keyword_but_long_total_time
f0e51fbc-441d-4fc3-80d5-7eec80168f9b,Chocolate Honeycomb Bun Recipe,indian,hard,120,standard,vegetarian,Chocolate Honeycomb Bun Recipe,quick_keyword_but_long_total_time
27b89de8-f458-485e-bea8-d3f4bb24e4eb,Egg Biryani Recipe With Coconut Milk,indian,hard,120,standard,non_veg,Egg Biryani Recipe With Coconut Milk,quick_keyword_but_long_total_time
04ad1915-3a35-47f3-a4f9-6d4575850ffa,Herbed Focaccia Bread Recipe,indian,medium,120,standard,vegetarian,Herbed Focaccia Bread Recipe,quick_keyword_but_long_total_time
e812f040-24d4-4ab9-8443-1f84aa492728,Homemade Baked Beans Recipe (Wholesome & Healthy),indian,hard,120,standard,vegetarian,Homemade Baked Beans Recipe (Wholesome & Healthy),quick_keyword_but_long_total_time
c9337212-6cfd-45ce-b3f1-b43dd5de728f,Matar Kachori Recipe,indian,hard,120,standard,vegetarian,Matar Kachori Recipe,quick_keyword_but_long_total_time
3d479120-a360-45df-84c8-b4fd2f642b0d,Nutty Pineapple Tutti Frutti Cake Recipe (White Fruitcake),indian,medium,120,standard,vegetarian,Nutty Pineapple Tutti Frutti Cake Recipe (White Fruitcake),quick_keyword_but_long_total_time
5a829c4e-0ca4-4795-8a08-3790bcb5e3db,Red Velvet Cake Recipe,indian,hard,120,standard,vegetarian,Red Velvet Cake Recipe,quick_keyword_but_long_total_time
9b134e81-b7ad-4fd6-803c-4d0561163d3a,Tawa Crispy Pomfret Fry Recipe,indian,medium,120,standard,vegetarian,Tawa Crispy Pomfret Fry Recipe,quick_keyword_but_long_total_time
2d136e35-393b-4b7a-81c2-40ca7d7e8d67,Whole Grain and Oat Buns Recipe (Healthy Dinner Rolls),indian,hard,120,standard,vegetarian,Whole Grain and Oat Buns Recipe (Healthy Dinner Rolls),quick_keyword_but_long_total_time
c6e04e7a-0c23-474d-ad55-ea97881c368a,Orange Zested Shortbread Cookie Recipe (Egg Free/Eggless),indian,hard,125,standard,non_veg,Orange Zested Shortbread Cookie Recipe (Egg Free/Eggless),quick_keyword_but_long_total_time
bd1d474f-c96d-4807-a852-8ee797ba9e0a,Savory Ricotta Tart Recipe,indian,medium,125,standard,vegetarian,Savory Ricotta Tart Recipe,quick_keyword_but_long_total_time
0973e441-8ccb-4b9b-95f2-884ebec4e668,Fruit-Chia Rice paper rolls in a Mango Tahini Dipping sauce Recipe,indian,hard,130,standard,vegetarian,Fruit-Chia Rice paper rolls in a Mango Tahini Dipping sauce Recipe,quick_keyword_but_long_total_time
b8914c39-3710-4083-a927-a769507a454c,Potato Puff Pastry Recipe,indian,hard,130,standard,vegetarian,Potato Puff Pastry Recipe,quick_keyword_but_long_total_time
37eb7689-4850-4845-9d56-7ebfaab8e234,Pain Viennois | Vienna Bread Recipe,indian,hard,135,standard,vegetarian,Pain Viennois | Vienna Bread Recipe,quick_keyword_but_long_total_time
ba4e062b-5d3e-42d8-87b9-51a6ba0f5d2e,Pissaladiere Recipe - Provencal Onion Tart Recipe,indian,hard,135,standard,vegetarian,Pissaladiere Recipe - Provencal Onion Tart Recipe,quick_keyword_but_long_total_time
79e16ee4-206a-4555-ba54-727fd80d7080,Strawberry & Chocolate Rolls Recipe With Vanilla Glaze,indian,hard,135,standard,vegetarian,Strawberry & Chocolate Rolls Recipe With Vanilla Glaze,quick_keyword_but_long_total_time
13290da1-2a05-447e-9186-1ae557d49e99,Tart Provencal With Ratatouille Recipe,indian,hard,135,standard,vegetarian,Tart Provencal With Ratatouille Recipe,quick_keyword_but_long_total_time
40f3f6d5-5d01-4e60-8e71-1d210858a860,Baklava Recipe - Turkish Traditional Sweet,indian,hard,140,traditional,vegetarian,Baklava Recipe - Turkish Sweet,quick_keyword_but_long_total_time
76324220-26a6-4ee6-9f6e-6475c2fa4213,Creamy Mango Kulfi Recipe With Cream Cheese,indian,medium,140,standard,vegetarian,Creamy Mango Kulfi Recipe With Cream Cheese,quick_keyword_but_long_total_time
